match_id,game_year,home_team,home_team_score,visit_team,visit_team_score,RPM_weight_0,ORPM_weight_0,DRPM_weight_0,PER_weight_0,RPM_weight_1,ORPM_weight_1,DRPM_weight_1,PER_weight_1,avg_scoreDiff,avg_homeWin,avg_scoreDiff_home,avg_win_home,avg_scoreDiff_visit,avg_win_visit,homeWin
311225018,2011,ny,106,bos,104,0.653621685676196,-0.284343060287365,0.88822396681973,14.7446995506839,0.850725402268531,0.65320495911369,0.182854128198364,17.0645476127671,-6.0,0.0,1.90243902439024,0.560975609756098,2.5609756097561,0.560975609756098,1
311227014,2011,mia,115,bos,107,0.653621685676196,-0.284343060287365,0.88822396681973,14.7446995506839,2.18629100084104,1.14789739276703,1.04642556770395,17.0201640033642,9.0,0.5,9.09756097560976,0.731707317073171,2.5609756097561,0.560975609756098,1
311228003,2011,no,97,bos,78,0.750899453902988,-0.291455187921619,0.988419530999036,14.4702002355713,-1.33085011185682,-1.44147651006711,0.116085011185682,12.9845749440716,-4.0,0.0,3.5609756097561,0.682926829268293,2.5609756097561,0.560975609756098,1
311230002,2011,bos,96,det,85,-0.635635491606715,0.0260431654676259,-0.663021582733813,14.4663309352518,1.17335902022843,0.0367964772258153,1.09035365350213,15.2193706710701,7.5,1.0,8.17073170731707,0.804878048780488,-6.73170731707317,0.219512195121951,1
320101027,2011,wsh,86,bos,94,1.58659120592077,0.278885502829778,1.26443186765346,15.7624292555507,-1.02141089108911,-0.814253300330033,-0.200495049504951,13.9724422442244,1.5,1.0,-2.04878048780488,0.48780487804878,2.5609756097561,0.560975609756098,0
320102002,2011,bos,100,wsh,92,-1.22123775601069,-0.751981300089047,-0.46206589492431,14.0019590382903,1.57543630017452,0.507678883071553,1.02438917975567,16.448647469459,23.5,1.0,8.17073170731707,0.804878048780488,-12.7560975609756,0.073170731707317,1
320104002,2011,bos,89,bkn,70,-0.821549937836718,-0.58234562784915,-0.229196021549938,4.77003729796933,1.00582799224922,-0.250216127589805,1.22213444626621,15.2463804839271,10.0,1.0,8.17073170731707,0.804878048780488,-9.24390243902439,0.121951219512195,1
320106002,2011,bos,74,ind,87,0.00225133033155951,0.106590257879656,-0.0814162914449447,15.8622595169873,1.06061344969199,0.0208418891170431,0.996676078028747,15.406720568104,11.5,1.0,8.17073170731707,0.804878048780488,-5.60975609756098,0.317073170731707,0
320111002,2011,bos,85,dal,90,0.770631808278867,0.494901960784314,0.267015250544662,16.1969498910675,1.40070521861777,0.172133790046343,1.18851501108201,15.7309590973202,-4.0,0.0,8.17073170731707,0.804878048780488,2.21951219512195,0.682926829268293,0
320113002,2011,bos,79,chi,88,1.62201673271686,0.679744605900484,0.95631880228974,16.5217084984588,1.28181447502548,0.0351681957186544,1.20611620795107,15.814505606524,8.5,1.0,8.17073170731707,0.804878048780488,4.41463414634146,0.634146341463415,0
320114011,2011,ind,97,bos,83,1.74998801821232,0.232039300263599,1.47030913012221,16.0078480709322,-0.0840833023428784,-0.0595760505764224,-0.00368166604685751,15.248977314987,-2.5,0.5,3.46341463414634,0.585365853658537,2.5609756097561,0.560975609756098,1
320116002,2011,bos,88,okc,97,1.46849492550205,0.584625350896135,0.857331030015116,16.6515979270136,1.51963603684565,0.0918669961806336,1.38310492024264,15.9607616266008,-5.0,0.0,8.17073170731707,0.804878048780488,1.31707317073171,0.609756097560976,0
320118002,2011,bos,96,tor,73,-1.41024330402781,-0.576875894500102,-0.83238601512983,13.5780821917808,1.41872667398463,0.0532381997804611,1.3218441273326,15.6465751920966,14.5,1.0,8.17073170731707,0.804878048780488,-10.0,0.146341463414634,1
320120002,2011,bos,71,phx,79,-0.036167181192116,0.36604132035146,-0.389764901448587,14.5739135597245,1.05145631067961,-0.365861978483338,1.384675938074,15.3628312778798,12.0,1.0,8.17073170731707,0.804878048780488,-2.60975609756098,0.414634146341463,0
320122027,2011,wsh,94,bos,100,0.591588018054986,-0.614829708658186,1.1696183832581,14.7397442210368,-1.22123775601069,-0.751981300089047,-0.46206589492431,14.0019590382903,1.5,1.0,-2.04878048780488,0.48780487804878,2.5609756097561,0.560975609756098,0
320123002,2011,bos,87,orl,56,0.633217926524331,0.239469128678592,0.383285247162916,15.1638391998461,0.81483666061706,-0.899024500907441,1.68756805807623,15.0400105868119,7.0,1.0,8.17073170731707,0.804878048780488,1.90243902439024,0.560975609756098,1
320126019,2011,orl,83,bos,91,0.3048103280573,-0.72224776726501,1.00656114598992,14.8520101983671,0.752066280694749,0.33579556797764,0.405410261529247,15.3369534837293,8.0,1.0,9.02439024390244,0.707317073170732,2.5609756097561,0.560975609756098,0
320127002,2011,bos,94,ind,87,-0.159102455546147,-0.137044877222693,0.0016511430990686,15.6226926333616,0.397947742516769,-0.804474922414656,1.17921713885274,15.3213918643842,11.5,1.0,8.17073170731707,0.804878048780488,-5.60975609756098,0.317073170731707,1
320129002,2011,bos,87,cle,88,-0.451682419659735,-0.0642722117202268,-0.358884688090737,13.7779395085066,0.576511723570547,-0.358181818181818,0.897803373097491,15.5135979706568,17.0,1.0,8.17073170731707,0.804878048780488,-12.3414634146341,0.170731707317073,0
320131005,2011,cle,90,bos,93,0.761411200264704,-0.456969145504177,1.18128877491935,15.3110748062977,-0.501221719457013,0.100226244343891,-0.567307692307692,14.4231447963801,-5.5,0.5,-5.68292682926829,0.292682926829268,2.5609756097561,0.560975609756098,0
320201002,2011,bos,100,tor,64,-1.30086151195348,-0.328429894464786,-0.965884126642257,13.5679948309283,0.504986777483944,-0.581919153758972,1.05302606724594,14.9983969273391,14.5,1.0,8.17073170731707,0.804878048780488,-10.0,0.146341463414634,1
320203002,2011,bos,91,ny,89,0.704302708175146,0.615616299670969,0.0746140217666413,17.383523158694,1.15706305425599,-0.0428671182180016,1.15303400600517,15.5898878104415,7.0,1.0,8.17073170731707,0.804878048780488,-0.341463414634146,0.463414634146341,1
320205002,2011,bos,98,mem,80,0.006480117820324,-0.134118802160039,0.125036818851252,14.8189494354443,1.43417483339867,0.197420619364955,1.19637789102313,15.5518136678427,-3.0,0.0,8.17073170731707,0.804878048780488,-2.48780487804878,0.390243902439024,1
320207002,2011,bos,94,cha,84,-1.14079754601227,-0.945513803680982,-0.204601226993865,13.3422929447853,1.15706305425599,-0.0428671182180016,1.15303400600517,15.5898878104415,1.5,0.5,8.17073170731707,0.804878048780488,-7.36585365853659,0.317073170731707,1
320209002,2011,bos,87,lal,88,1.54159673939103,0.791512826660273,0.75861903620235,15.6686166386958,1.37240158300354,0.0705894605290564,1.26040408248282,16.1094251197667,-6.0,0.0,8.17073170731707,0.804878048780488,3.5609756097561,0.658536585365854,0
320210028,2011,tor,86,bos,74,1.40710671067107,0.283498349834984,1.07986798679868,16.3384268426843,-1.26441855254313,-0.497400851445216,-0.775532153260139,13.7187542012099,-6.5,0.5,-2.5609756097561,0.390243902439024,2.5609756097561,0.560975609756098,1
320212002,2011,bos,95,chi,91,1.31998990408884,-0.0514386673397274,1.38753154972236,15.2022715800101,1.87059544229356,0.738617985787797,1.09605488850772,16.2854569958344,8.5,1.0,8.17073170731707,0.804878048780488,4.41463414634146,0.634146341463415,1
320215002,2011,bos,88,det,98,-0.532749469214437,0.146178343949045,-0.691082802547771,14.6227707006369,1.1194495412844,0.464770642201835,0.616251638269987,14.908872870249,7.5,1.0,8.17073170731707,0.804878048780488,-6.73170731707317,0.219512195121951,0
320216004,2011,chi,89,bos,80,1.69464084665616,0.427448772798919,1.23418149065526,15.7110898446296,1.31998990408884,-0.0514386673397274,1.38753154972236,15.2022715800101,13.5,1.0,10.219512195122,0.878048780487805,2.5609756097561,0.560975609756098,1
320219008,2011,det,96,bos,81,0.410559844113018,-0.0125084313872442,0.384471258337705,14.0898436133803,-0.532749469214437,0.146178343949045,-0.691082802547771,14.6227707006369,-5.5,0.5,-0.463414634146341,0.51219512195122,2.5609756097561,0.560975609756098,1
320220006,2011,dal,89,bos,73,-0.169876698766988,-0.456961569615696,0.260822608226082,13.4851573515735,1.43974016048911,0.730454719144058,0.704508979747803,15.3584256782575,2.0,1.0,6.24390243902439,0.707317073170732,2.5609756097561,0.560975609756098,1
320222025,2011,okc,119,bos,104,1.33965568417928,0.214217868803799,1.1040071237756,15.4075244879786,1.5057000262674,0.983136327817179,0.476674546887313,17.887877593906,-9.0,0.0,6.26829268292683,0.731707317073171,2.5609756097561,0.560975609756098,1
320228005,2011,cle,83,bos,86,1.533717140995,0.42804692591788,1.06248099065827,16.2417445144471,-1.23318122555411,-0.233132333767927,-0.983914602346806,12.7982561929596,-5.5,0.5,-5.68292682926829,0.292682926829268,2.5609756097561,0.560975609756098,0
320229002,2011,bos,102,mil,96,-0.882414104882459,-0.535714285714286,-0.328978300180832,14.3170886075949,1.533717140995,0.42804692591788,1.06248099065827,16.2417445144471,17.0,1.0,8.17073170731707,0.804878048780488,-3.73170731707317,0.317073170731707,1
320302002,2011,bos,107,bkn,94,-0.431492971020184,-0.370753161077515,-0.053153223906385,1.65990732741695,1.07574828559903,-0.0871399757966922,1.12617991125454,15.5482358477881,10.0,1.0,8.17073170731707,0.804878048780488,-9.24390243902439,0.121951219512195,1
320304002,2011,bos,115,ny,111,1.25429108864331,1.14580296261462,0.0954150011756408,17.9405831177992,1.533717140995,0.42804692591788,1.06248099065827,16.2417445144471,7.0,1.0,8.17073170731707,0.804878048780488,-0.341463414634146,0.463414634146341,1
320306002,2011,bos,97,hou,92,0.489944134078212,0.874916201117318,-0.39340782122905,16.7653910614525,1.533717140995,0.42804692591788,1.06248099065827,16.2417445144471,-6.0,0.0,8.17073170731707,0.804878048780488,-0.341463414634146,0.439024390243902,1
320307020,2011,phi,103,bos,71,0.881460495320558,0.0270388998535685,0.811663589482396,15.3849228581736,0.0964888280893754,0.0813041495668035,0.0238030095759235,14.2771089831281,1.0,0.5,5.09756097560976,0.634146341463415,2.5609756097561,0.560975609756098,1
320309002,2011,bos,104,por,86,0.725398690616082,0.133019976498237,0.604129595433943,14.8257931844888,1.29163074178683,0.288598186412963,0.953114315445221,15.7025667707249,4.0,1.0,8.17073170731707,0.804878048780488,-2.5609756097561,0.439024390243902,1
320311013,2011,lal,97,bos,94,1.25018873510473,0.208134112945008,0.992346976537636,15.4942478967755,1.51835319609968,0.763466955579632,0.762600216684724,15.7004983748646,-13.0,0.0,8.65853658536585,0.731707317073171,2.5609756097561,0.560975609756098,1
320312012,2011,lac,85,bos,94,1.25018873510473,0.208134112945008,0.992346976537636,15.4942478967755,0.595826346189678,0.281758896962922,0.305403391093721,15.2675423886715,-7.0,0.0,1.17073170731707,0.560975609756098,2.5609756097561,0.560975609756098,0
320314009,2011,gs,103,bos,105,1.70108158946626,0.479731953914884,1.17460616035739,16.0970491417823,-1.0537903757416,-0.908965062623599,-0.136453526697429,13.3199406723797,-22.0,0.0,2.73170731707317,0.634146341463415,2.5609756097561,0.560975609756098,0
