"","scores.match_id","scores.home_rank","scores.away_rank","scores.home_rpi","scores.away_rpi"
"1762","400278460",2,12,0.495313703766679,0.499915551564236
"1763","400278467",2,25,0.495313703766679,0.50198929284845
"1764","400278483",2,10,0.495313703766679,0.499041032824314
"1765","400278496",2,29,0.495313703766679,0.504506152299879
"1766","400278520",2,8,0.495313703766679,0.49825435956768
"1767","400278545",12,2,0.499915551564236,0.495313703766679
"1768","400278553",27,2,0.503637417134537,0.495313703766679
"1769","400278620",2,16,0.495313703766679,0.500664254616619
"1770","400278640",2,22,0.495313703766679,0.501637472028741
"1771","400278670",2,5,0.495313703766679,0.496605401595565
"1772","400278696",21,2,0.501609489232715,0.495313703766679
"1773","400278702",29,2,0.504506152299879,0.495313703766679
"1774","400278715",2,19,0.495313703766679,0.501359732895484
"1775","400278729",2,27,0.495313703766679,0.503637417134537
"1776","400278748",15,2,0.500613942827733,0.495313703766679
"1777","400278816",8,2,0.49825435956768,0.495313703766679
"1778","400278821",18,2,0.501211894687231,0.495313703766679
"1779","400278868",2,12,0.495313703766679,0.499915551564236
"1780","400278874",19,2,0.501359732895484,0.495313703766679
"1781","400278887",2,4,0.495313703766679,0.496282605438169
"1782","400278924",2,27,0.495313703766679,0.503637417134537
"1783","400278939",1,2,0.49074225020717,0.495313703766679
"1784","400277726",4,15,0.496282605438169,0.500613942827733
"1785","400277772",25,4,0.50198929284845,0.496282605438169
"1786","400277795",28,4,0.504132012126935,0.496282605438169
"1787","400277805",15,4,0.500613942827733,0.496282605438169
"1788","400277817",4,28,0.496282605438169,0.504132012126935
"1789","400277843",4,12,0.496282605438169,0.499915551564236
"1790","400277878",12,4,0.499915551564236,0.496282605438169
"1791","400277918",4,13,0.496282605438169,0.500119880480109
"1792","400277948",22,4,0.501637472028741,0.496282605438169
"1793","400277960",21,4,0.501609489232715,0.496282605438169
"1794","400278026",4,25,0.496282605438169,0.50198929284845
"1795","400278060",4,19,0.496282605438169,0.501359732895484
"1796","400278104",4,5,0.496282605438169,0.496605401595565
"1797","400278110",5,4,0.496605401595565,0.496282605438169
"1798","400278134",18,4,0.501211894687231,0.496282605438169
"1799","400278148",4,27,0.496282605438169,0.503637417134537
"1800","400278168",4,11,0.496282605438169,0.499577411510184
"1801","400278202",4,18,0.496282605438169,0.501211894687231
"1802","400278221",4,1,0.496282605438169,0.49074225020717
"1803","400278257",11,4,0.499577411510184,0.496282605438169
"1804","400278265",4,16,0.496282605438169,0.500664254616619
"1805","400278335",4,12,0.496282605438169,0.499915551564236
"1806","400278354",27,4,0.503637417134537,0.496282605438169
"1807","400278374",12,4,0.499915551564236,0.496282605438169
"1808","400278387",4,11,0.496282605438169,0.499577411510184
"1809","400278391",19,4,0.501359732895484,0.496282605438169
"1810","400278459",4,29,0.496282605438169,0.504506152299879
"1811","400278469",11,4,0.499577411510184,0.496282605438169
"1812","400278485",4,8,0.496282605438169,0.49825435956768
"1813","400278501",4,5,0.496282605438169,0.496605401595565
"1814","400278512",4,22,0.496282605438169,0.501637472028741
"1815","400278519",1,4,0.49074225020717,0.496282605438169
"1816","400278534",19,4,0.501359732895484,0.496282605438169
"1817","400278547",4,19,0.496282605438169,0.501359732895484
"1818","400278560",4,18,0.496282605438169,0.501211894687231
"1819","400278574",5,4,0.496605401595565,0.496282605438169
"1820","400278591",8,4,0.49825435956768,0.496282605438169
"1821","400278606",29,4,0.504506152299879,0.496282605438169
"1822","400278639",4,21,0.496282605438169,0.501609489232715
"1823","400278665",16,4,0.500664254616619,0.496282605438169
"1824","400278704",13,4,0.500119880480109,0.496282605438169
"1825","400278746",27,4,0.503637417134537,0.496282605438169
"1826","400278753",1,4,0.49074225020717,0.496282605438169
"1827","400278775",4,10,0.496282605438169,0.499041032824314
"1828","400278861",10,4,0.499041032824314,0.496282605438169
"1829","400278901",4,1,0.496282605438169,0.49074225020717
"1830","400277735",1,19,0.49074225020717,0.501359732895484
"1831","400277767",29,19,0.504506152299879,0.501359732895484
"1832","400277775",18,19,0.501211894687231,0.501359732895484
"1833","400277796",10,19,0.499041032824314,0.501359732895484
"1834","400277802",19,5,0.501359732895484,0.496605401595565
"1835","400277831",11,19,0.499577411510184,0.501359732895484
"1836","400277844",19,21,0.501359732895484,0.501609489232715
"1837","400277867",5,19,0.496605401595565,0.501359732895484
"1838","400277880",19,8,0.501359732895484,0.49825435956768
"1839","400277896",19,29,0.501359732895484,0.504506152299879
"1840","400277978",19,13,0.501359732895484,0.500119880480109
"1841","400277991",19,25,0.501359732895484,0.50198929284845
"1842","400278014",28,19,0.504132012126935,0.501359732895484
"1843","400278081",11,19,0.499577411510184,0.501359732895484
"1844","400278089",19,16,0.501359732895484,0.500664254616619
"1845","400278113",8,19,0.49825435956768,0.501359732895484
"1846","400278158",18,19,0.501211894687231,0.501359732895484
"1847","400278172",19,22,0.501359732895484,0.501637472028741
"1848","400278187",19,5,0.501359732895484,0.496605401595565
"1849","400278211",19,11,0.501359732895484,0.499577411510184
"1850","400278232",19,27,0.501359732895484,0.503637417134537
"1851","400278263",19,1,0.501359732895484,0.49074225020717
"1852","400278285",1,19,0.49074225020717,0.501359732895484
"1853","400278291",12,19,0.499915551564236,0.501359732895484
"1854","400278307",19,15,0.501359732895484,0.500613942827733
"1855","400278325",22,19,0.501637472028741,0.501359732895484
"1856","400278347",13,19,0.500119880480109,0.501359732895484
"1857","400278370",16,19,0.500664254616619,0.501359732895484
"1858","400278384",25,19,0.50198929284845,0.501359732895484
"1859","400278405",19,27,0.501359732895484,0.503637417134537
"1860","400278435",19,18,0.501359732895484,0.501211894687231
"1861","400278497",19,1,0.501359732895484,0.49074225020717
"1862","400278636",12,19,0.499915551564236,0.501359732895484
"1863","400278658",27,19,0.503637417134537,0.501359732895484
"1864","400278678",19,10,0.501359732895484,0.499041032824314
"1865","400278724",19,12,0.501359732895484,0.499915551564236
"1866","400278744",19,11,0.501359732895484,0.499577411510184
"1867","400278770",19,18,0.501359732895484,0.501211894687231
"1868","400278784",15,19,0.500613942827733,0.501359732895484
"1869","400278792",21,19,0.501609489232715,0.501359732895484
"1870","400278850",19,28,0.501359732895484,0.504132012126935
"1871","400278858",5,19,0.496605401595565,0.501359732895484
"1872","400277777",11,22,0.499577411510184,0.501637472028741
"1873","400277788",5,11,0.496605401595565,0.499577411510184
"1874","400277856",11,8,0.499577411510184,0.49825435956768
"1875","400277868",1,11,0.49074225020717,0.499577411510184
"1876","400277883",27,11,0.503637417134537,0.499577411510184
"1877","400277950",10,11,0.499041032824314,0.499577411510184
"1878","400277967",8,11,0.49825435956768,0.499577411510184
"1879","400277984",29,11,0.504506152299879,0.499577411510184
"1880","400277997",11,1,0.499577411510184,0.49074225020717
"1881","400278094",22,11,0.501637472028741,0.499577411510184
"1882","400278165",11,27,0.499577411510184,0.503637417134537
"1883","400278190",11,29,0.499577411510184,0.504506152299879
"1884","400278206",11,15,0.499577411510184,0.500613942827733
"1885","400278319",13,11,0.500119880480109,0.499577411510184
"1886","400278421",11,12,0.499577411510184,0.499915551564236
"1887","400278439",25,11,0.50198929284845,0.499577411510184
"1888","400278452",16,11,0.500664254616619,0.499577411510184
"1889","400278487",11,5,0.499577411510184,0.496605401595565
"1890","400278548",11,18,0.499577411510184,0.501211894687231
"1891","400278568",21,11,0.501609489232715,0.499577411510184
"1892","400278576",15,11,0.500613942827733,0.499577411510184
"1893","400278610",11,16,0.499577411510184,0.500664254616619
"1894","400278673",11,21,0.499577411510184,0.501609489232715
"1895","400278677",5,11,0.496605401595565,0.499577411510184
"1896","400278695",11,27,0.499577411510184,0.503637417134537
"1897","400278706",11,12,0.499577411510184,0.499915551564236
"1898","400278725",11,13,0.499577411510184,0.500119880480109
"1899","400278731",18,11,0.501211894687231,0.499577411510184
"1900","400278760",11,18,0.499577411510184,0.501211894687231
"1901","400278810",11,28,0.499577411510184,0.504132012126935
"1902","400278822",11,1,0.499577411510184,0.49074225020717
"1903","400278836",11,10,0.499577411510184,0.499041032824314
"1904","400278877",27,11,0.503637417134537,0.499577411510184
"1905","400278886",12,11,0.499915551564236,0.499577411510184
"1906","400278899",18,11,0.501211894687231,0.499577411510184
"1907","400278910",1,11,0.49074225020717,0.499577411510184
"1908","400278927",11,25,0.499577411510184,0.50198929284845
"1909","400278946",28,11,0.504132012126935,0.499577411510184
"1910","400277729",16,21,0.500664254616619,0.501609489232715
"1911","400277754",21,1,0.501609489232715,0.49074225020717
"1912","400277766",21,13,0.501609489232715,0.500119880480109
"1913","400277803",1,21,0.49074225020717,0.501609489232715
"1914","400277820",21,10,0.501609489232715,0.499041032824314
"1915","400277835",21,5,0.501609489232715,0.496605401595565
"1916","400278010",15,21,0.500613942827733,0.501609489232715
"1917","400278062",10,21,0.499041032824314,0.501609489232715
"1918","400278098",21,27,0.501609489232715,0.503637417134537
"1919","400278106",22,21,0.501637472028741,0.501609489232715
"1920","400278122",29,21,0.504506152299879,0.501609489232715
"1921","400278143",28,21,0.504132012126935,0.501609489232715
"1922","400278151",21,25,0.501609489232715,0.50198929284845
"1923","400278169",21,29,0.501609489232715,0.504506152299879
"1924","400278178",5,21,0.496605401595565,0.501609489232715
"1925","400278189",27,21,0.503637417134537,0.501609489232715
"1926","400278215",21,8,0.501609489232715,0.49825435956768
"1927","400278228",16,21,0.500664254616619,0.501609489232715
"1928","400278267",21,22,0.501609489232715,0.501637472028741
"1929","400278280",21,10,0.501609489232715,0.499041032824314
"1930","400278295",21,15,0.501609489232715,0.500613942827733
"1931","400278312",21,28,0.501609489232715,0.504132012126935
"1932","400278322",12,21,0.499915551564236,0.501609489232715
"1933","400278359",21,29,0.501609489232715,0.504506152299879
"1934","400278388",13,21,0.500119880480109,0.501609489232715
"1935","400278432",28,21,0.504132012126935,0.501609489232715
"1936","400278450",21,13,0.501609489232715,0.500119880480109
"1937","400278488",21,18,0.501609489232715,0.501211894687231
"1938","400278526",21,12,0.501609489232715,0.499915551564236
"1939","400278538",8,21,0.49825435956768,0.501609489232715
"1940","400278575",22,21,0.501637472028741,0.501609489232715
"1941","400278605",15,21,0.500613942827733,0.501609489232715
"1942","400278628",21,15,0.501609489232715,0.500613942827733
"1943","400278660",10,21,0.499041032824314,0.501609489232715
"1944","400278687",29,21,0.504506152299879,0.501609489232715
"1945","400278710",21,28,0.501609489232715,0.504132012126935
"1946","400278716",18,21,0.501211894687231,0.501609489232715
"1947","400278765",21,16,0.501609489232715,0.500664254616619
"1948","400278844",25,21,0.50198929284845,0.501609489232715
"1949","400278873",13,21,0.500119880480109,0.501609489232715
"1950","400278905",21,25,0.501609489232715,0.50198929284845
"1951","400278919",8,21,0.49825435956768,0.501609489232715
"1952","400278928",21,22,0.501609489232715,0.501637472028741
"1953","400278944",21,8,0.501609489232715,0.49825435956768
"1954","400277738",18,15,0.501211894687231,0.500613942827733
"1955","400277752",15,13,0.500613942827733,0.500119880480109
"1956","400277779",15,25,0.500613942827733,0.50198929284845
"1957","400277793",22,15,0.501637472028741,0.500613942827733
"1958","400277819",15,27,0.500613942827733,0.503637417134537
"1959","400277832",15,8,0.500613942827733,0.49825435956768
"1960","400277849",13,15,0.500119880480109,0.500613942827733
"1961","400277873",16,15,0.500664254616619,0.500613942827733
"1962","400277938",28,15,0.504132012126935,0.500613942827733
"1963","400277957",15,16,0.500613942827733,0.500664254616619
"1964","400277998",29,15,0.504506152299879,0.500613942827733
"1965","400278021",15,29,0.500613942827733,0.504506152299879
"1966","400278037",15,5,0.500613942827733,0.496605401595565
"1967","400278114",15,22,0.500613942827733,0.501637472028741
"1968","400278137",10,15,0.499041032824314,0.500613942827733
"1969","400278152",29,15,0.504506152299879,0.500613942827733
"1970","400278163",15,28,0.500613942827733,0.504132012126935
"1971","400278175",15,18,0.500613942827733,0.501211894687231
"1972","400278191",15,8,0.500613942827733,0.49825435956768
"1973","400278241",8,15,0.49825435956768,0.500613942827733
"1974","400278317",10,15,0.499041032824314,0.500613942827733
"1975","400278327",1,15,0.49074225020717,0.500613942827733
"1976","400278342",15,25,0.500613942827733,0.50198929284845
"1977","400278358",8,15,0.49825435956768,0.500613942827733
"1978","400278385",16,15,0.500664254616619,0.500613942827733
"1979","400278399",25,15,0.50198929284845,0.500613942827733
"1980","400278419",15,1,0.500613942827733,0.49074225020717
"1981","400278446",27,15,0.503637417134537,0.500613942827733
"1982","400278463",15,13,0.500613942827733,0.500119880480109
"1983","400278524",15,28,0.500613942827733,0.504132012126935
"1984","400278543",5,15,0.496605401595565,0.500613942827733
"1985","400278586",12,15,0.499915551564236,0.500613942827733
"1986","400278693",15,10,0.500613942827733,0.499041032824314
"1987","400278734",15,16,0.500613942827733,0.500664254616619
"1988","400278762",15,29,0.500613942827733,0.504506152299879
"1989","400278799",22,15,0.501637472028741,0.500613942827733
"1990","400278824",15,12,0.500613942827733,0.499915551564236
"1991","400278856",13,15,0.500119880480109,0.500613942827733
"1992","400278864",25,15,0.50198929284845,0.500613942827733
"1993","400278904",15,22,0.500613942827733,0.501637472028741
"1994","400277765",22,16,0.501637472028741,0.500664254616619
"1995","400277812",22,27,0.501637472028741,0.503637417134537
"1996","400277833",28,22,0.504132012126935,0.501637472028741
"1997","400277854",1,22,0.49074225020717,0.501637472028741
"1998","400277870",22,25,0.501637472028741,0.50198929284845
"1999","400277959",29,22,0.504506152299879,0.501637472028741
"2000","400277995",8,22,0.49825435956768,0.501637472028741
"2001","400278009",22,18,0.501637472028741,0.501211894687231
"2002","400278055",25,22,0.50198929284845,0.501637472028741
"2003","400278065",16,22,0.500664254616619,0.501637472028741
"2004","400278162",22,25,0.501637472028741,0.50198929284845
"2005","400278204",22,13,0.501637472028741,0.500119880480109
"2006","400278255",22,29,0.501637472028741,0.504506152299879
"2007","400278296",29,22,0.504506152299879,0.501637472028741
"2008","400278375",22,8,0.501637472028741,0.49825435956768
"2009","400278402",28,22,0.504132012126935,0.501637472028741
"2010","400278411",22,5,0.501637472028741,0.496605401595565
"2011","400278445",18,22,0.501211894687231,0.501637472028741
"2012","400278477",22,10,0.501637472028741,0.499041032824314
"2013","400278537",22,12,0.501637472028741,0.499915551564236
"2014","400278588",27,22,0.503637417134537,0.501637472028741
"2015","400278603",12,22,0.499915551564236,0.501637472028741
"2016","400278625",22,13,0.501637472028741,0.500119880480109
"2017","400278650",22,8,0.501637472028741,0.49825435956768
"2018","400278675",13,22,0.500119880480109,0.501637472028741
"2019","400278697",25,22,0.50198929284845,0.501637472028741
"2020","400278703",16,22,0.500664254616619,0.501637472028741
"2021","400278720",22,10,0.501637472028741,0.499041032824314
"2022","400278732",22,28,0.501637472028741,0.504132012126935
"2023","400278747",8,22,0.49825435956768,0.501637472028741
"2024","400278768",5,22,0.496605401595565,0.501637472028741
"2025","400278809",10,22,0.499041032824314,0.501637472028741
"2026","400278823",22,29,0.501637472028741,0.504506152299879
"2027","400278840",13,22,0.500119880480109,0.501637472028741
"2028","400278879",22,1,0.501637472028741,0.49074225020717
"2029","400278943",22,16,0.501637472028741,0.500664254616619
"2030","400277728",8,29,0.49825435956768,0.504506152299879
"2031","400277741",8,16,0.49825435956768,0.500664254616619
"2032","400277794",8,1,0.49825435956768,0.49074225020717
"2033","400277845",8,28,0.49825435956768,0.504132012126935
"2034","400277916",25,8,0.50198929284845,0.49825435956768
"2035","400277937",8,16,0.49825435956768,0.500664254616619
"2036","400277956",8,28,0.49825435956768,0.504132012126935
"2037","400278006",27,8,0.503637417134537,0.49825435956768
"2038","400278027",8,5,0.49825435956768,0.496605401595565
"2039","400278038",28,8,0.504132012126935,0.49825435956768
"2040","400278051",8,10,0.49825435956768,0.499041032824314
"2041","400278069",13,8,0.500119880480109,0.49825435956768
"2042","400278107",29,8,0.504506152299879,0.49825435956768
"2043","400278132",12,8,0.499915551564236,0.49825435956768
"2044","400278157",1,8,0.49074225020717,0.49825435956768
"2045","400278181",8,18,0.49825435956768,0.501211894687231
"2046","400278227",8,29,0.49825435956768,0.504506152299879
"2047","400278256",8,10,0.49825435956768,0.499041032824314
"2048","400278344",29,8,0.504506152299879,0.49825435956768
"2049","400278400",16,8,0.500664254616619,0.49825435956768
"2050","400278412",25,8,0.50198929284845,0.49825435956768
"2051","400278420",10,8,0.499041032824314,0.49825435956768
"2052","400278458",18,8,0.501211894687231,0.49825435956768
"2053","400278503",8,13,0.49825435956768,0.500119880480109
"2054","400278577",28,8,0.504132012126935,0.49825435956768
"2055","400278611",8,12,0.49825435956768,0.499915551564236
"2056","400278659",8,13,0.49825435956768,0.500119880480109
"2057","400278690",5,8,0.496605401595565,0.49825435956768
"2058","400278709",10,8,0.499041032824314,0.49825435956768
"2059","400278771",8,25,0.49825435956768,0.50198929284845
"2060","400278800",8,27,0.49825435956768,0.503637417134537
"2061","400278853",16,8,0.500664254616619,0.49825435956768
"2062","400277734",29,28,0.504506152299879,0.504132012126935
"2063","400277755",29,16,0.504506152299879,0.500664254616619
"2064","400277808",13,29,0.500119880480109,0.504506152299879
"2065","400277857",29,25,0.504506152299879,0.50198929284845
"2066","400277917",5,29,0.496605401595565,0.504506152299879
"2067","400277930",12,29,0.499915551564236,0.504506152299879
"2068","400277940",27,29,0.503637417134537,0.504506152299879
"2069","400278004",1,29,0.49074225020717,0.504506152299879
"2070","400278041",16,29,0.500664254616619,0.504506152299879
"2071","400278044",13,29,0.500119880480109,0.504506152299879
"2072","400278074",28,29,0.504132012126935,0.504506152299879
"2073","400278083",25,29,0.50198929284845,0.504506152299879
"2074","400278272",29,10,0.504506152299879,0.499041032824314
"2075","400278314",18,29,0.501211894687231,0.504506152299879
"2076","400278398",29,1,0.504506152299879,0.49074225020717
"2077","400278422",29,5,0.504506152299879,0.496605401595565
"2078","400278451",10,29,0.499041032824314,0.504506152299879
"2079","400278643",29,13,0.504506152299879,0.500119880480109
"2080","400278664",29,28,0.504506152299879,0.504132012126935
"2081","400278674",10,29,0.499041032824314,0.504506152299879
"2082","400278750",29,16,0.504506152299879,0.500664254616619
"2083","400278787",29,25,0.504506152299879,0.50198929284845
"2084","400278818",29,27,0.504506152299879,0.503637417134537
"2085","400278837",29,12,0.504506152299879,0.499915551564236
"2086","400278845",28,29,0.504132012126935,0.504506152299879
"2087","400278863",29,18,0.504506152299879,0.501211894687231
"2088","400278892",25,29,0.50198929284845,0.504506152299879
"2089","400278945",29,10,0.504506152299879,0.499041032824314
"2090","400277760",28,18,0.504132012126935,0.501211894687231
"2091","400277792",18,27,0.501211894687231,0.503637417134537
"2092","400277822",13,18,0.500119880480109,0.501211894687231
"2093","400277869",18,12,0.501211894687231,0.499915551564236
"2094","400277882",18,5,0.501211894687231,0.496605401595565
"2095","400277891",1,18,0.49074225020717,0.501211894687231
"2096","400277932",18,1,0.501211894687231,0.49074225020717
"2097","400277980",18,25,0.501211894687231,0.50198929284845
"2098","400277993",18,5,0.501211894687231,0.496605401595565
"2099","400278020",27,18,0.503637417134537,0.501211894687231
"2100","400278030",12,18,0.499915551564236,0.501211894687231
"2101","400278042",18,1,0.501211894687231,0.49074225020717
"2102","400278076",5,18,0.496605401595565,0.501211894687231
"2103","400278091",18,28,0.501211894687231,0.504132012126935
"2104","400278235",10,18,0.499041032824314,0.501211894687231
"2105","400278253",18,16,0.501211894687231,0.500664254616619
"2106","400278262",5,18,0.496605401595565,0.501211894687231
"2107","400278328",18,10,0.501211894687231,0.499041032824314
"2108","400278338",1,18,0.49074225020717,0.501211894687231
"2109","400278495",12,18,0.499915551564236,0.501211894687231
"2110","400278522",18,27,0.501211894687231,0.503637417134537
"2111","400278579",16,18,0.500664254616619,0.501211894687231
"2112","400278613",25,18,0.50198929284845,0.501211894687231
"2113","400278672",27,18,0.503637417134537,0.501211894687231
"2114","400278745",18,13,0.501211894687231,0.500119880480109
"2115","400278806",18,12,0.501211894687231,0.499915551564236
"2116","400277823",1,5,0.49074225020717,0.496605401595565
"2117","400277834",10,1,0.499041032824314,0.49074225020717
"2118","400277904",5,1,0.496605401595565,0.49074225020717
"2119","400277921",28,1,0.504132012126935,0.49074225020717
"2120","400277965",1,13,0.49074225020717,0.500119880480109
"2121","400278056",1,12,0.49074225020717,0.499915551564236
"2122","400278116",25,1,0.50198929284845,0.49074225020717
"2123","400278131",1,27,0.49074225020717,0.503637417134537
"2124","400278237",1,16,0.49074225020717,0.500664254616619
"2125","400278306",12,1,0.499915551564236,0.49074225020717
"2126","400278365",1,10,0.49074225020717,0.499041032824314
"2127","400278431",27,1,0.503637417134537,0.49074225020717
"2128","400278510",12,1,0.499915551564236,0.49074225020717
"2129","400278544",1,25,0.49074225020717,0.50198929284845
"2130","400278593",16,1,0.500664254616619,0.49074225020717
"2131","400278614",13,1,0.500119880480109,0.49074225020717
"2132","400278635",1,28,0.49074225020717,0.504132012126935
"2133","400278649",5,1,0.496605401595565,0.49074225020717
"2134","400278714",1,5,0.49074225020717,0.496605401595565
"2135","400278761",27,1,0.503637417134537,0.49074225020717
"2136","400278779",1,12,0.49074225020717,0.499915551564236
"2137","400278846",1,27,0.49074225020717,0.503637417134537
"2138","400277750",27,25,0.503637417134537,0.50198929284845
"2139","400277841",25,27,0.50198929284845,0.503637417134537
"2140","400277972",5,27,0.496605401595565,0.503637417134537
"2141","400278059",27,5,0.503637417134537,0.496605401595565
"2142","400278079",27,10,0.503637417134537,0.499041032824314
"2143","400278112",27,16,0.503637417134537,0.500664254616619
"2144","400278127",27,28,0.503637417134537,0.504132012126935
"2145","400278174",12,27,0.499915551564236,0.503637417134537
"2146","400278220",27,5,0.503637417134537,0.496605401595565
"2147","400278249",13,27,0.500119880480109,0.503637417134537
"2148","400278281",16,27,0.500664254616619,0.503637417134537
"2149","400278490",27,13,0.503637417134537,0.500119880480109
"2150","400278507",28,27,0.504132012126935,0.503637417134537
"2151","400278612",10,27,0.499041032824314,0.503637417134537
"2152","400278623",27,12,0.503637417134537,0.499915551564236
"2153","400278769",12,27,0.499915551564236,0.503637417134537
"2154","400278885",5,27,0.496605401595565,0.503637417134537
"2155","400278940",27,12,0.503637417134537,0.499915551564236
"2156","400277736",12,25,0.499915551564236,0.50198929284845
"2157","400277780",10,12,0.499041032824314,0.499915551564236
"2158","400277985",16,12,0.500664254616619,0.499915551564236
"2159","400278070",12,10,0.499915551564236,0.499041032824314
"2160","400278088",12,5,0.499915551564236,0.496605401595565
"2161","400278121",12,16,0.499915551564236,0.500664254616619
"2162","400278145",5,12,0.496605401595565,0.499915551564236
"2163","400278230",13,12,0.500119880480109,0.499915551564236
"2164","400278244",25,12,0.50198929284845,0.499915551564236
"2165","400278276",5,12,0.496605401595565,0.499915551564236
"2166","400278476",12,13,0.499915551564236,0.500119880480109
"2167","400278694",28,12,0.504132012126935,0.499915551564236
"2168","400278743",12,28,0.499915551564236,0.504132012126935
"2169","400278794",12,5,0.499915551564236,0.496605401595565
"2170","400277853",5,16,0.496605401595565,0.500664254616619
"2171","400277929",5,13,0.496605401595565,0.500119880480109
"2172","400278224",5,28,0.496605401595565,0.504132012126935
"2173","400278311",25,5,0.50198929284845,0.496605401595565
"2174","400278333",13,5,0.500119880480109,0.496605401595565
"2175","400278345",16,5,0.500664254616619,0.496605401595565
"2176","400278352",5,10,0.496605401595565,0.499041032824314
"2177","400278532",5,25,0.496605401595565,0.50198929284845
"2178","400278627",10,5,0.499041032824314,0.496605401595565
"2179","400278785",28,5,0.504132012126935,0.496605401595565
"2180","400277799",25,16,0.50198929284845,0.500664254616619
"2181","400277886",10,25,0.499041032824314,0.50198929284845
"2182","400277922",16,25,0.500664254616619,0.50198929284845
"2183","400278039",10,25,0.499041032824314,0.50198929284845
"2184","400278099",13,25,0.500119880480109,0.50198929284845
"2185","400278197",25,10,0.50198929284845,0.499041032824314
"2186","400278217",25,16,0.50198929284845,0.500664254616619
"2187","400278288",25,13,0.50198929284845,0.500119880480109
"2188","400278294",28,25,0.504132012126935,0.50198929284845
"2189","400278324",25,28,0.50198929284845,0.504132012126935
"2190","400278580",13,25,0.500119880480109,0.50198929284845
"2191","400278595",25,28,0.50198929284845,0.504132012126935
"2192","400278651",25,10,0.50198929284845,0.499041032824314
"2193","400278726",28,25,0.504132012126935,0.50198929284845
"2194","400278838",16,25,0.500664254616619,0.50198929284845
"2195","400278918",25,13,0.50198929284845,0.500119880480109
"2196","400277902",13,10,0.500119880480109,0.499041032824314
"2197","400278097",10,28,0.499041032824314,0.504132012126935
"2198","400278193",16,10,0.500664254616619,0.499041032824314
"2199","400278214",10,13,0.499041032824314,0.500119880480109
"2200","400278243",28,10,0.504132012126935,0.499041032824314
"2201","400278433",10,13,0.499041032824314,0.500119880480109
"2202","400278504",10,16,0.499041032824314,0.500664254616619
"2203","400278539",28,10,0.504132012126935,0.499041032824314
"2204","400278599",13,10,0.500119880480109,0.499041032824314
"2205","400278801",10,28,0.499041032824314,0.504132012126935
"2206","400278907",16,10,0.500664254616619,0.499041032824314
"2207","400278930",10,16,0.499041032824314,0.500664254616619
"2208","400277742",28,13,0.504132012126935,0.500119880480109
"2209","400277949",28,16,0.504132012126935,0.500664254616619
"2210","400278274",13,28,0.500119880480109,0.504132012126935
"2211","400278492",16,28,0.500664254616619,0.504132012126935
"2212","400278682",28,16,0.504132012126935,0.500664254616619
"2213","400278763",28,13,0.504132012126935,0.500119880480109
"2214","400278881",16,28,0.500664254616619,0.504132012126935
"2215","400278908",13,28,0.500119880480109,0.504132012126935
"2216","400278413",16,13,0.500664254616619,0.500119880480109
"2217","400278423",13,16,0.500119880480109,0.500664254616619
"2218","400278804",13,16,0.500119880480109,0.500664254616619
"2219","400278826",16,13,0.500664254616619,0.500119880480109
"2220","400488879",13,1,0.498164690000243,0.49311711852312
"2221","400488897",1,11,0.49311711852312,0.498060841360098
"2222","400488914",7,1,0.496552819096967,0.49311711852312
"2223","400488922",25,1,0.502716021872298,0.49311711852312
"2224","400488937",1,20,0.49311711852312,0.500067899996587
"2225","400488948",3,1,0.494920659638189,0.49311711852312
"2226","400488962",27,1,0.503537899657512,0.49311711852312
"2227","400488974",1,3,0.49311711852312,0.494920659638189
"2228","400488986",1,2,0.49311711852312,0.493559137415627
"2229","400489001",1,14,0.49311711852312,0.498307482131591
"2230","400489015",15,1,0.498796627363172,0.49311711852312
"2231","400489032",24,1,0.501881739765582,0.49311711852312
"2232","400489043",29,1,0.503965349483388,0.49311711852312
"2233","400489052",1,4,0.49311711852312,0.495542584700733
"2234","400489063",16,1,0.499035383974574,0.49311711852312
"2235","400489075",2,1,0.493559137415627,0.49311711852312
"2236","400489090",1,25,0.49311711852312,0.502716021872298
"2237","400489105",1,5,0.49311711852312,0.496288571226318
"2238","400489120",11,1,0.498060841360098,0.49311711852312
"2239","400489135",1,11,0.49311711852312,0.498060841360098
"2240","400489156",1,26,0.49311711852312,0.503081103192181
"2241","400489172",23,1,0.501633862155247,0.49311711852312
"2242","400489187",19,1,0.500046302221543,0.49311711852312
"2243","400489192",1,28,0.49311711852312,0.50378402900915
"2244","400489206",1,23,0.49311711852312,0.501633862155247
"2245","400489231",1,15,0.49311711852312,0.498796627363172
"2246","400489246",1,7,0.49311711852312,0.496552819096967
"2247","400489266",1,10,0.49311711852312,0.497455843495104
"2248","400489277",4,1,0.495542584700733,0.49311711852312
"2249","400489309",1,5,0.49311711852312,0.496288571226318
"2250","400489333",1,16,0.49311711852312,0.499035383974574
"2251","400489348",17,1,0.499330931512037,0.49311711852312
"2252","400489357",1,12,0.49311711852312,0.498061449048665
"2253","400489375",30,1,0.505366918837947,0.49311711852312
"2254","400489390",26,1,0.503081103192181,0.49311711852312
"2255","400489401",28,1,0.50378402900915,0.49311711852312
"2256","400489414",21,1,0.500820020168806,0.49311711852312
"2257","400489424",14,1,0.498307482131591,0.49311711852312
"2258","400489429",1,24,0.49311711852312,0.501881739765582
"2259","400489442",1,13,0.49311711852312,0.498164690000243
