match_id,gameDate,home_team,home_team_score,visit_team,visit_team_score,game_year,homeWin
400278774,2013-03-26,bos,85,ny,100,2012,0
400278780,2013-03-27,cle,92,bos,93,2012,0
400278795,2013-03-29,bos,118,atl,107,2012,1
400278819,2013-03-31,ny,108,bos,89,2012,1
400278825,2013-04-01,min,110,bos,100,2012,1
400278835,2013-04-03,bos,98,det,93,2012,1
400278847,2013-04-05,bos,91,cle,97,2012,0
400278867,2013-04-07,bos,107,wsh,96,2012,1
400278888,2013-04-10,bos,93,bkn,101,2012,0
400278900,2013-04-12,mia,109,bos,101,2012,1
400278911,2013-04-13,orl,88,bos,120,2012,0
400278936,2013-04-17,tor,114,bos,90,2012,1
400277749,2012-11-03,bkn,107,tor,100,2012,1
400277763,2012-11-05,bkn,96,min,107,2012,0
400277776,2012-11-07,mia,103,bkn,73,2012,1
400277789,2012-11-09,orl,68,bkn,107,2012,0
400277810,2012-11-11,bkn,82,orl,74,2012,1
400277826,2012-11-13,bkn,114,cle,101,2012,1
400277862,2012-11-18,sac,90,bkn,99,2012,0
400277876,2012-11-20,lal,95,bkn,90,2012,1
400277890,2012-11-21,gs,102,bkn,93,2012,1
400277894,2012-11-23,bkn,86,lac,76,2012,1
400277913,2012-11-25,bkn,98,por,85,2012,1
400431053,2012-11-26,bkn,96,ny,89,2012,1
400277944,2012-11-30,orl,86,bkn,98,2012,0
400277953,2012-12-01,mia,102,bkn,89,2012,1
400277973,2012-12-04,bkn,111,okc,117,2012,0
400277992,2012-12-07,bkn,102,gs,109,2012,0
400278013,2012-12-09,bkn,88,mil,97,2012,0
400278024,2012-12-11,bkn,97,ny,100,2012,0
400278029,2012-12-12,tor,88,bkn,94,2012,0
400278048,2012-12-14,bkn,107,det,105,2012,1
400278061,2012-12-15,chi,83,bkn,82,2012,1
400278078,2012-12-18,bkn,90,utah,92,2012,0
400278087,2012-12-19,ny,100,bkn,86,2012,1
400278119,2012-12-23,bkn,95,phi,92,2012,1
400278135,2012-12-26,mil,108,bkn,93,2012,1
400278147,2012-12-28,bkn,97,cha,81,2012,1
400278160,2012-12-29,bkn,103,cle,100,2012,1
400278177,2012-12-31,sa,104,bkn,73,2012,1
400278192,2013-01-02,okc,93,bkn,110,2012,0
400278199,2013-01-04,wsh,113,bkn,115,2012,0
400278212,2013-01-05,bkn,113,sac,93,2012,1
400278231,2013-01-08,phi,89,bkn,109,2012,0
400278252,2013-01-11,bkn,99,phx,79,2012,1
400278271,2013-01-13,bkn,97,ind,86,2012,1
400278286,2013-01-15,bkn,113,tor,106,2012,1
400278292,2013-01-16,atl,109,bkn,95,2012,1
400278308,2013-01-18,bkn,94,atl,89,2012,1
400278329,2013-01-21,ny,85,bkn,88,2012,0
400278343,2013-01-23,min,83,bkn,91,2012,0
400278357,2013-01-25,mem,101,bkn,77,2012,1
400278366,2013-01-26,hou,119,bkn,106,2012,1
400278382,2013-01-28,bkn,97,orl,77,2012,1
400278395,2013-01-30,bkn,85,mia,105,2012,0
400278407,2013-02-01,bkn,93,chi,89,2012,1
400278436,2013-02-05,bkn,83,lal,92,2012,0
400278447,2013-02-06,det,90,bkn,93,2012,0
400278455,2013-02-08,wsh,89,bkn,74,2012,1
400278478,2013-02-10,bkn,86,sa,111,2012,0
400278484,2013-02-11,ind,84,bkn,89,2012,0
400278499,2013-02-13,bkn,119,den,108,2012,1
400278511,2013-02-19,bkn,113,mil,111,2012,1
400278523,2013-02-20,mil,94,bkn,97,2012,0
400278535,2013-02-22,bkn,96,hou,106,2012,0
400278551,2013-02-24,bkn,72,mem,76,2012,0
400278567,2013-02-26,no,97,bkn,101,2012,0
400278590,2013-03-01,bkn,90,dal,98,2012,0
400278597,2013-03-02,chi,96,bkn,85,2012,1
400278619,2013-03-06,cha,78,bkn,99,2012,0
400278638,2013-03-08,bkn,95,wsh,78,2012,1
400278647,2013-03-09,atl,80,bkn,93,2012,0
400278663,2013-03-11,phi,106,bkn,97,2012,1
400278671,2013-03-12,bkn,108,no,98,2012,1
400278711,2013-03-17,bkn,93,atl,105,2012,0
400278717,2013-03-18,det,82,bkn,119,2012,0
400278735,2013-03-20,dal,96,bkn,113,2012,0
400278758,2013-03-23,lac,101,bkn,95,2012,1
400278766,2013-03-24,phx,100,bkn,102,2012,0
400278790,2013-03-27,por,93,bkn,111,2012,0
400278803,2013-03-29,den,109,bkn,87,2012,1
400278811,2013-03-30,utah,116,bkn,107,2012,1
400278834,2013-04-03,cle,95,bkn,113,2012,0
400278843,2013-04-04,bkn,90,chi,92,2012,0
400278859,2013-04-06,bkn,105,cha,96,2012,1
400278875,2013-04-09,bkn,104,phi,83,2012,1
400278898,2013-04-12,ind,109,bkn,117,2012,0
400278915,2013-04-14,tor,93,bkn,87,2012,1
400278925,2013-04-15,bkn,106,wsh,101,2012,1
400278937,2013-04-17,bkn,103,det,99,2012,1
400277740,2012-11-02,ny,104,mia,84,2012,1
400277757,2012-11-04,ny,100,phi,84,2012,1
400277762,2012-11-05,phi,88,ny,110,2012,0
400277791,2012-11-09,ny,104,dal,94,2012,1
400277824,2012-11-13,orl,89,ny,99,2012,0
400277840,2012-11-15,sa,100,ny,104,2012,0
400277847,2012-11-16,mem,105,ny,95,2012,1
400277859,2012-11-18,ny,88,ind,76,2012,1
400277875,2012-11-20,no,80,ny,102,2012,0
400277887,2012-11-21,dal,114,ny,111,2012,1
400277898,2012-11-23,hou,131,ny,103,2012,1
400277912,2012-11-25,ny,121,det,100,2012,1
400277935,2012-11-28,mil,88,ny,102,2012,0
400277946,2012-11-30,ny,108,wsh,87,2012,1
400277963,2012-12-02,ny,106,phx,99,2012,1
400277977,2012-12-05,cha,98,ny,100,2012,0
400277988,2012-12-06,mia,92,ny,112,2012,0
400278008,2012-12-08,chi,93,ny,85,2012,1
400278015,2012-12-09,ny,112,den,106,2012,1
400278043,2012-12-13,ny,116,lal,107,2012,1
400278058,2012-12-15,ny,103,cle,102,2012,1
400278071,2012-12-17,ny,96,hou,109,2012,0
400278103,2012-12-21,ny,106,chi,110,2012,0
400278120,2012-12-23,ny,94,min,91,2012,1
400278126,2012-12-25,lal,100,ny,94,2012,1
400278141,2012-12-26,phx,97,ny,99,2012,0
400278154,2012-12-28,sac,106,ny,105,2012,1
400278179,2013-01-01,ny,100,por,105,2012,0
400278196,2013-01-03,ny,100,sa,83,2012,1
400278210,2013-01-05,orl,106,ny,114,2012,0
400278247,2013-01-10,ind,81,ny,76,2012,1
400278254,2013-01-11,ny,101,chi,108,2012,0
400278269,2013-01-13,ny,100,no,87,2012,1
400278300,2013-01-17,det,87,ny,102,2012,0
400278363,2013-01-26,phi,97,ny,80,2012,1
400278376,2013-01-27,ny,106,atl,104,2012,1
400278393,2013-01-30,ny,113,orl,97,2012,1
400278408,2013-02-01,ny,96,mil,86,2012,1
400278417,2013-02-02,ny,120,sac,81,2012,1
400278430,2013-02-04,ny,99,det,85,2012,1
400278442,2013-02-06,wsh,106,ny,96,2012,1
400278465,2013-02-08,min,94,ny,100,2012,0
400278472,2013-02-10,ny,88,lac,102,2012,0
400278500,2013-02-13,ny,88,tor,92,2012,0
400278521,2013-02-20,ind,125,ny,91,2012,1
400278531,2013-02-22,tor,100,ny,98,2012,1
400278555,2013-02-24,ny,99,phi,93,2012,1
400278573,2013-02-27,ny,109,gs,105,2012,1
400278585,2013-03-01,wsh,88,ny,96,2012,0
400278600,2013-03-03,ny,93,mia,99,2012,0
400278609,2013-03-04,cle,97,ny,102,2012,0
400278624,2013-03-06,det,77,ny,87,2012,0
400278633,2013-03-07,ny,94,okc,95,2012,0
400278648,2013-03-09,ny,113,utah,84,2012,1
400278667,2013-03-11,gs,92,ny,63,2012,1
400278684,2013-03-13,den,117,ny,94,2012,1
400278688,2013-03-14,por,105,ny,90,2012,1
400278707,2013-03-17,lac,93,ny,80,2012,1
400278723,2013-03-18,utah,83,ny,90,2012,0
400278730,2013-03-20,ny,106,orl,94,2012,1
400278742,2013-03-22,tor,94,ny,99,2012,0
400278754,2013-03-23,ny,110,tor,84,2012,1
400278781,2013-03-27,ny,108,mem,101,2012,1
400278796,2013-03-29,ny,111,cha,102,2012,1
400278829,2013-04-02,mia,90,ny,102,2012,0
400278833,2013-04-03,atl,82,ny,95,2012,0
400278848,2013-04-05,ny,101,mil,83,2012,1
400278865,2013-04-07,okc,120,ny,125,2012,0
400278876,2013-04-09,ny,120,wsh,99,2012,1
400278894,2013-04-11,chi,118,ny,111,2012,1
400278902,2013-04-12,cle,91,ny,101,2012,0
400278916,2013-04-14,ny,90,ind,80,2012,1
400278922,2013-04-15,cha,106,ny,95,2012,1
400278938,2013-04-17,ny,98,atl,92,2012,1
400277725,2012-10-31,phi,84,den,75,2012,1
400277778,2012-11-07,no,62,phi,77,2012,0
400277801,2012-11-10,tor,83,phi,93,2012,0
400277816,2012-11-12,phi,96,mil,105,2012,0
400277829,2012-11-14,phi,76,det,94,2012,0
400277842,2012-11-16,phi,99,utah,93,2012,1
400277861,2012-11-18,phi,86,cle,79,2012,1
400277874,2012-11-20,phi,106,tor,98,2012,1
400277879,2012-11-21,cle,92,phi,83,2012,1
400277903,2012-11-24,phi,109,okc,116,2012,0
400277914,2012-11-25,phi,104,phx,101,2012,1
400277924,2012-11-27,phi,100,dal,98,2012,1
400277943,2012-11-30,cha,98,phi,104,2012,0
400277955,2012-12-01,chi,93,phi,88,2012,1
400277971,2012-12-04,phi,88,min,105,2012,0
400278018,2012-12-10,phi,104,det,97,2012,1
400278032,2012-12-12,phi,89,chi,96,2012,0
400278047,2012-12-14,ind,95,phi,85,2012,1
400278067,2012-12-16,phi,98,lal,111,2012,0
400278082,2012-12-18,dal,107,phi,100,2012,1
400278092,2012-12-19,hou,125,phi,103,2012,1
400278101,2012-12-21,phi,99,atl,80,2012,1
400278136,2012-12-26,mem,89,phi,99,2012,0
400278156,2012-12-28,gs,96,phi,89,2012,1
400278166,2012-12-29,por,89,phi,85,2012,1
400278183,2013-01-01,lal,99,phi,103,2012,0
400278194,2013-01-02,phx,95,phi,89,2012,1
400278205,2013-01-04,okc,109,phi,85,2012,1
400278216,2013-01-05,sa,109,phi,86,2012,1
400278236,2013-01-09,tor,90,phi,72,2012,1
400278264,2013-01-12,phi,107,hou,100,2012,1
400278284,2013-01-15,phi,99,no,111,2012,0
400278305,2013-01-18,phi,108,tor,101,2012,1
400278331,2013-01-21,phi,85,sa,90,2012,0
400278336,2013-01-22,mil,110,phi,102,2012,1
400278380,2013-01-28,phi,100,mem,103,2012,0
400278390,2013-01-30,phi,92,wsh,84,2012,1
400278409,2013-02-01,phi,89,sac,80,2012,1
400278428,2013-02-04,phi,78,orl,61,2012,1
400278441,2013-02-06,phi,69,ind,88,2012,0
400278468,2013-02-09,phi,87,cha,76,2012,1
400278481,2013-02-11,phi,90,lac,107,2012,0
400278502,2013-02-13,mil,94,phi,92,2012,1
400278525,2013-02-20,min,94,phi,87,2012,1
400278546,2013-02-23,phi,90,mia,114,2012,0
400278563,2013-02-26,phi,84,orl,98,2012,0
400278582,2013-02-28,chi,93,phi,82,2012,1
400278596,2013-03-02,phi,104,gs,97,2012,1
400278602,2013-03-03,wsh,90,phi,87,2012,1
400278622,2013-03-06,atl,107,phi,96,2012,1
400278641,2013-03-08,mia,102,phi,93,2012,1
400278657,2013-03-10,orl,99,phi,91,2012,1
400278676,2013-03-13,phi,94,mia,98,2012,0
400278701,2013-03-16,phi,98,ind,91,2012,1
400278713,2013-03-18,phi,101,por,100,2012,1
400278738,2013-03-20,lac,101,phi,72,2012,1
400278740,2013-03-21,den,101,phi,100,2012,1
400278767,2013-03-24,sac,103,phi,117,2012,0
400278772,2013-03-25,utah,107,phi,91,2012,1
400278778,2013-03-27,phi,100,mil,92,2012,1
400278798,2013-03-29,cle,87,phi,97,2012,0
400278807,2013-03-30,phi,100,cha,92,2012,1
400278832,2013-04-03,cha,88,phi,83,2012,1
400278849,2013-04-05,atl,90,phi,101,2012,0
400278860,2013-04-06,mia,106,phi,87,2012,1
400278884,2013-04-10,phi,101,atl,124,2012,0
400278897,2013-04-12,wsh,86,phi,97,2012,0
400278917,2013-04-14,phi,91,cle,77,2012,1
400278926,2013-04-15,det,109,phi,101,2012,1
400278941,2013-04-17,ind,95,phi,105,2012,0
400277724,2012-10-31,tor,88,ind,90,2012,0
400277758,2012-11-04,tor,105,min,86,2012,1
400277771,2012-11-06,okc,108,tor,88,2012,1
400277781,2012-11-07,dal,109,tor,104,2012,1
400277815,2012-11-12,tor,133,utah,140,2012,0
400277825,2012-11-13,ind,72,tor,74,2012,0
400277860,2012-11-18,tor,97,orl,86,2012,1
400277877,2012-11-21,cha,98,tor,97,2012,1
400277895,2012-11-23,det,91,tor,90,2012,1
400277911,2012-11-25,tor,106,sa,111,2012,0
400277926,2012-11-27,hou,117,tor,101,2012,1
400277936,2012-11-28,mem,103,tor,82,2012,1
400277942,2012-11-30,tor,101,phx,97,2012,1
400277968,2012-12-03,den,113,tor,110,2012,1
400277986,2012-12-05,sac,107,tor,100,2012,1
400277999,2012-12-07,utah,131,tor,99,2012,1
400278012,2012-12-09,lac,102,tor,83,2012,1
400278023,2012-12-10,por,92,tor,74,2012,1
400278045,2012-12-14,tor,95,dal,74,2012,1
400278066,2012-12-16,tor,103,hou,96,2012,1
400278077,2012-12-18,cle,99,tor,113,2012,0
400278086,2012-12-19,tor,97,det,91,2012,1
400278100,2012-12-21,tor,93,orl,90,2012,1
400278138,2012-12-26,sa,100,tor,80,2012,1
400278150,2012-12-28,no,97,tor,104,2012,0
400278159,2012-12-29,orl,88,tor,123,2012,0
400278184,2013-01-02,tor,102,por,79,2012,1
400278198,2013-01-04,tor,96,sac,105,2012,0
400278219,2013-01-06,tor,92,okc,104,2012,0
400278250,2013-01-11,tor,99,cha,78,2012,1
400278270,2013-01-13,tor,96,mil,107,2012,0
400278290,2013-01-16,tor,105,chi,107,2012,0
400278321,2013-01-20,tor,108,lal,103,2012,1
400278339,2013-01-23,mia,123,tor,116,2012,1
400278349,2013-01-24,orl,95,tor,97,2012,0
400278362,2013-01-26,tor,98,cle,99,2012,0
400278379,2013-01-28,tor,102,gs,114,2012,0
400278394,2013-01-30,atl,93,tor,92,2012,1
400278404,2013-02-01,tor,98,lac,73,2012,1
400278427,2013-02-03,tor,85,mia,100,2012,0
400278457,2013-02-08,ind,98,tor,100,2012,0
400278475,2013-02-10,tor,102,no,89,2012,1
400278489,2013-02-12,tor,109,den,108,2012,1
400278509,2013-02-19,wsh,88,tor,96,2012,0
400278518,2013-02-20,tor,82,mem,88,2012,0
400278559,2013-02-25,tor,84,wsh,90,2012,0
400278572,2013-02-27,cle,103,tor,92,2012,1
400278584,2013-03-01,tor,81,ind,93,2012,0
400278598,2013-03-02,mil,122,tor,114,2012,1
400278615,2013-03-04,gs,125,tor,118,2012,1
400278630,2013-03-06,phx,71,tor,98,2012,0
400278645,2013-03-08,lal,118,tor,116,2012,1
400278656,2013-03-10,tor,100,cle,96,2012,1
400278689,2013-03-15,tor,92,cha,78,2012,1
400278705,2013-03-17,tor,91,mia,108,2012,0
400278728,2013-03-20,cha,107,tor,101,2012,1
400278777,2013-03-27,tor,88,atl,107,2012,0
400278797,2013-03-29,det,82,tor,99,2012,0
400278815,2013-03-31,wsh,109,tor,92,2012,1
400278820,2013-04-01,tor,98,det,108,2012,0
400278831,2013-04-03,tor,88,wsh,78,2012,1
400278852,2013-04-05,min,93,tor,95,2012,0
400278862,2013-04-06,mil,100,tor,83,2012,1
400278878,2013-04-09,chi,98,tor,101,2012,0
400278896,2013-04-12,tor,97,chi,88,2012,1
400278933,2013-04-16,atl,96,tor,113,2012,0
400277730,2012-10-31,phx,85,gs,87,2012,0
400277746,2012-11-02,gs,94,mem,104,2012,0
400277756,2012-11-03,lac,110,gs,114,2012,0
400277768,2012-11-05,sac,94,gs,92,2012,1
400277785,2012-11-07,gs,106,cle,96,2012,1
400277800,2012-11-09,lal,101,gs,77,2012,1
400277809,2012-11-10,gs,101,den,107,2012,0
400277838,2012-11-14,gs,92,atl,88,2012,1
400277846,2012-11-16,min,98,gs,106,2012,0
400277863,2012-11-18,okc,119,gs,109,2012,1
400277871,2012-11-19,dal,101,gs,105,2012,0
400277899,2012-11-23,den,102,gs,91,2012,1
400277910,2012-11-24,gs,96,min,85,2012,1
400277941,2012-11-29,gs,106,den,105,2012,1
400277962,2012-12-01,gs,103,ind,92,2012,1
400277970,2012-12-03,gs,94,orl,102,2012,0
400277981,2012-12-05,det,97,gs,104,2012,0
400278003,2012-12-08,wsh,97,gs,101,2012,0
400278019,2012-12-10,cha,96,gs,104,2012,0
400278034,2012-12-12,mia,95,gs,97,2012,0
400278050,2012-12-14,orl,99,gs,85,2012,1
400278057,2012-12-15,atl,93,gs,115,2012,0
400278085,2012-12-18,gs,103,no,96,2012,1
400278095,2012-12-19,sac,131,gs,127,2012,1
400278109,2012-12-21,gs,115,cha,100,2012,1
400278118,2012-12-22,gs,115,lal,118,2012,0
400278140,2012-12-26,utah,83,gs,94,2012,0
400278195,2013-01-02,gs,115,lac,94,2012,1
400278218,2013-01-05,lac,115,gs,89,2012,1
400278246,2013-01-09,gs,87,mem,94,2012,0
400278260,2013-01-11,gs,103,por,97,2012,1
400278273,2013-01-13,den,116,gs,105,2012,1
400278299,2013-01-16,gs,75,mia,92,2012,0
400278310,2013-01-18,sa,95,gs,88,2012,1
400278316,2013-01-19,no,112,gs,116,2012,0
400278330,2013-01-21,gs,106,lac,99,2012,1
400278348,2013-01-23,gs,104,okc,99,2012,1
400278356,2013-01-25,chi,103,gs,87,2012,1
400278367,2013-01-26,mil,109,gs,102,2012,1
400278386,2013-01-29,cle,95,gs,108,2012,0
400278403,2013-01-31,gs,100,dal,97,2012,1
400278424,2013-02-02,gs,113,phx,93,2012,1
400278438,2013-02-05,hou,140,gs,109,2012,1
400278449,2013-02-06,okc,119,gs,98,2012,1
400278462,2013-02-08,mem,99,gs,93,2012,1
400278470,2013-02-09,dal,116,gs,91,2012,1
400278494,2013-02-12,gs,107,hou,116,2012,0
400278515,2013-02-19,utah,115,gs,101,2012,1
400278528,2013-02-20,gs,108,phx,98,2012,1
400278542,2013-02-22,gs,107,sa,101,2012,1
400278552,2013-02-24,min,99,gs,100,2012,0
400278564,2013-02-26,ind,108,gs,97,2012,1
400278632,2013-03-06,gs,87,sac,83,2012,1
400278646,2013-03-08,gs,88,hou,94,2012,0
400278653,2013-03-09,gs,93,mil,103,2012,0
400278686,2013-03-13,gs,105,det,97,2012,1
400278698,2013-03-15,gs,95,chi,113,2012,0
400278708,2013-03-17,hou,78,gs,108,2012,0
400278721,2013-03-18,no,72,gs,93,2012,0
400278736,2013-03-20,sa,104,gs,93,2012,1
400278759,2013-03-23,gs,101,wsh,92,2012,1
400278773,2013-03-25,gs,109,lal,103,2012,1
400278789,2013-03-27,gs,98,sac,105,2012,0
400278814,2013-03-30,gs,125,por,98,2012,1
400278842,2013-04-03,gs,98,no,88,2012,1
400278854,2013-04-05,phx,107,gs,111,2012,0
400278871,2013-04-07,gs,90,utah,97,2012,0
400278883,2013-04-09,gs,105,min,89,2012,1
400278895,2013-04-11,gs,97,okc,116,2012,0
400278909,2013-04-12,lal,118,gs,116,2012,1
400278932,2013-04-15,gs,116,sa,106,2012,1
400278950,2013-04-17,por,88,gs,99,2012,0
400277731,2012-10-31,lac,101,mem,92,2012,1
400277745,2012-11-02,lal,95,lac,105,2012,0
400277769,2012-11-05,lac,101,cle,108,2012,0
400277784,2012-11-07,lac,106,sa,84,2012,1
400277787,2012-11-08,por,90,lac,103,2012,0
400277811,2012-11-11,lac,89,atl,76,2012,1
400277837,2012-11-14,lac,107,mia,100,2012,1
400277852,2012-11-17,lac,101,chi,80,2012,1
400277872,2012-11-19,sa,87,lac,92,2012,0
400277884,2012-11-21,okc,117,lac,111,2012,1
400277905,2012-11-24,atl,104,lac,93,2012,1
400277923,2012-11-26,lac,98,no,105,2012,0
400277939,2012-11-28,lac,101,min,95,2012,1
400277961,2012-12-01,lac,116,sac,81,2012,1
400277969,2012-12-03,utah,104,lac,105,2012,0
400277987,2012-12-05,lac,112,dal,90,2012,1
400278002,2012-12-08,lac,117,phx,99,2012,1
400278028,2012-12-11,chi,89,lac,94,2012,0
400278033,2012-12-12,cha,94,lac,100,2012,0
400278063,2012-12-15,mil,85,lac,111,2012,0
400278072,2012-12-17,det,76,lac,88,2012,0
400278096,2012-12-19,lac,93,no,77,2012,1
400278108,2012-12-21,lac,97,sac,85,2012,1
400278123,2012-12-23,phx,77,lac,103,2012,0
400278129,2012-12-25,lac,112,den,100,2012,1
400278153,2012-12-28,utah,114,lac,116,2012,0
400278171,2012-12-30,lac,107,utah,96,2012,1
400278182,2013-01-01,den,92,lac,78,2012,1
400278208,2013-01-04,lac,107,lal,102,2012,1
400278245,2013-01-09,lac,99,dal,93,2012,1
400278261,2013-01-12,lac,101,orl,104,2012,0
400278279,2013-01-14,mem,73,lac,99,2012,0
400278287,2013-01-15,hou,109,lac,117,2012,0
400278301,2013-01-17,min,77,lac,90,2012,0
400278320,2013-01-19,lac,94,wsh,87,2012,1
400278337,2013-01-22,lac,97,okc,109,2012,0
400278351,2013-01-24,phx,93,lac,88,2012,1
400278371,2013-01-26,por,101,lac,100,2012,1
400278378,2013-01-27,lac,96,por,83,2012,1
400278397,2013-01-30,min,90,lac,96,2012,0
400278429,2013-02-04,wsh,98,lac,90,2012,1
400278443,2013-02-06,orl,76,lac,86,2012,0
400278461,2013-02-08,mia,111,lac,89,2012,1
400278506,2013-02-13,lac,106,hou,96,2012,1
400278508,2013-02-14,lal,101,lac,125,2012,0
400278530,2013-02-21,lac,90,sa,116,2012,0
400278549,2013-02-23,lac,107,utah,94,2012,1
400278570,2013-02-26,lac,106,cha,84,2012,1
400278581,2013-02-28,ind,91,lac,99,2012,0
400278589,2013-03-01,cle,89,lac,105,2012,0
400278601,2013-03-03,lac,104,okc,108,2012,0
400278631,2013-03-06,lac,117,mil,101,2012,1
400278634,2013-03-07,den,107,lac,92,2012,1
400278662,2013-03-10,lac,129,det,97,2012,1
400278685,2013-03-13,lac,85,mem,96,2012,0
400278727,2013-03-19,sac,116,lac,101,2012,1
400278776,2013-03-26,dal,109,lac,102,2012,1
400278783,2013-03-27,no,91,lac,105,2012,0
400278802,2013-03-29,sa,104,lac,102,2012,1
400278808,2013-03-30,hou,98,lac,81,2012,1
400278827,2013-04-01,lac,106,ind,109,2012,0
400278841,2013-04-03,lac,126,phx,101,2012,1
400278866,2013-04-07,lac,109,lal,95,2012,1
400278893,2013-04-10,lac,111,min,95,2012,1
400278903,2013-04-12,no,93,lac,96,2012,0
400278912,2013-04-13,mem,87,lac,91,2012,0
400278935,2013-04-16,lac,93,por,77,2012,1
400278949,2013-04-17,sac,108,lac,112,2012,0
400277723,2012-10-30,lal,91,dal,99,2012,0
400277732,2012-10-31,por,116,lal,106,2012,1
400277761,2012-11-04,lal,108,det,79,2012,1
400277782,2012-11-07,utah,95,lal,86,2012,1
400277814,2012-11-11,lal,103,sac,90,2012,1
400277828,2012-11-13,lal,82,sa,84,2012,0
400277850,2012-11-16,lal,114,phx,102,2012,1
400277866,2012-11-18,lal,119,hou,108,2012,1
400277889,2012-11-21,sac,113,lal,97,2012,1
400277897,2012-11-23,mem,106,lal,98,2012,1
400277907,2012-11-24,dal,89,lal,115,2012,0
400277928,2012-11-27,lal,77,ind,79,2012,0
400277952,2012-11-30,lal,122,den,103,2012,1
400277964,2012-12-02,lal,103,orl,113,2012,0
400277976,2012-12-04,hou,107,lal,105,2012,1
400277983,2012-12-05,no,87,lal,103,2012,0
400278000,2012-12-07,okc,114,lal,108,2012,1
400278017,2012-12-09,lal,110,utah,117,2012,0
400278025,2012-12-11,cle,100,lal,94,2012,1
400278046,2012-12-14,wsh,96,lal,102,2012,0
400278084,2012-12-18,lal,101,cha,100,2012,1
400278139,2012-12-26,den,126,lal,114,2012,1
400278155,2012-12-28,lal,104,por,87,2012,1
400278223,2013-01-06,lal,105,den,112,2012,0
400278234,2013-01-08,hou,125,lal,112,2012,1
400278242,2013-01-09,sa,108,lal,105,2012,1
400278259,2013-01-11,lal,101,okc,116,2012,0
400278275,2013-01-13,lal,113,cle,93,2012,1
400278289,2013-01-15,lal,104,mil,88,2012,1
400278303,2013-01-17,lal,90,mia,99,2012,0
400278332,2013-01-21,chi,95,lal,83,2012,1
400278341,2013-01-23,mem,106,lal,93,2012,1
400278361,2013-01-25,lal,102,utah,84,2012,1
400278373,2013-01-27,lal,105,okc,96,2012,1
400278389,2013-01-29,lal,111,no,106,2012,1
400278401,2013-01-30,phx,92,lal,86,2012,1
400278415,2013-02-01,min,100,lal,111,2012,0
400278426,2013-02-03,det,97,lal,98,2012,0
400278456,2013-02-08,cha,93,lal,100,2012,0
400278473,2013-02-10,mia,107,lal,97,2012,1
400278493,2013-02-12,lal,91,phx,85,2012,1
400278541,2013-02-22,lal,111,por,107,2012,1
400278550,2013-02-24,dal,99,lal,103,2012,0
400278561,2013-02-25,den,119,lal,108,2012,1
400278583,2013-02-28,lal,116,min,94,2012,1
400278608,2013-03-03,lal,99,atl,98,2012,1
400278617,2013-03-05,okc,122,lal,105,2012,1
400278626,2013-03-06,no,102,lal,108,2012,0
400278655,2013-03-10,lal,90,chi,81,2012,1
400278669,2013-03-12,orl,97,lal,106,2012,0
400278680,2013-03-13,atl,96,lal,92,2012,1
400278691,2013-03-15,ind,93,lal,99,2012,0
400278712,2013-03-17,lal,113,sac,102,2012,1
400278722,2013-03-18,phx,99,lal,76,2012,1
400278752,2013-03-22,lal,100,wsh,103,2012,0
400278786,2013-03-27,min,117,lal,120,2012,0
400278791,2013-03-28,mil,113,lal,103,2012,1
400278813,2013-03-30,sac,98,lal,103,2012,0
400278830,2013-04-02,lal,101,dal,81,2012,1
400278857,2013-04-05,lal,86,mem,84,2012,1
400278882,2013-04-09,lal,104,no,96,2012,1
400278891,2013-04-10,por,106,lal,113,2012,0
400278921,2013-04-14,lal,91,sa,86,2012,1
400278948,2013-04-17,lal,99,hou,95,2012,1
400277744,2012-11-02,phx,92,det,89,2012,1
400277759,2012-11-04,orl,115,phx,94,2012,1
400277764,2012-11-05,mia,124,phx,99,2012,1
400277773,2012-11-07,cha,110,phx,117,2012,0
400277797,2012-11-09,phx,107,cle,105,2012,1
400277807,2012-11-10,utah,94,phx,81,2012,1
400277821,2012-11-12,phx,110,den,100,2012,1
400277836,2012-11-14,phx,106,chi,112,2012,0
400277858,2012-11-17,phx,88,mia,97,2012,0
400277888,2012-11-21,phx,114,por,87,2012,1
400277901,2012-11-23,phx,111,no,108,2012,1
400277925,2012-11-27,cle,78,phx,91,2012,0
400277933,2012-11-28,det,117,phx,77,2012,1
400277975,2012-12-04,mem,108,phx,98,2012,1
400277989,2012-12-06,phx,94,dal,97,2012,0
400278016,2012-12-09,phx,90,orl,98,2012,0
400278040,2012-12-12,phx,82,mem,80,2012,1
400278054,2012-12-14,phx,99,utah,84,2012,1
400278075,2012-12-17,phx,101,sac,90,2012,1
400278093,2012-12-19,phx,121,cha,104,2012,1
400278117,2012-12-22,por,96,phx,93,2012,1
400278146,2012-12-28,ind,97,phx,91,2012,1
400278164,2012-12-29,min,111,phx,107,2012,1
400278176,2012-12-31,okc,114,phx,96,2012,1
400278207,2013-01-04,phx,80,utah,87,2012,0
400278222,2013-01-06,phx,81,mem,92,2012,0
400278233,2013-01-08,mil,108,phx,99,2012,1
400278266,2013-01-12,chi,81,phx,97,2012,0
400278282,2013-01-14,phx,90,okc,102,2012,0
400278302,2013-01-17,phx,94,mil,98,2012,0
400278346,2013-01-23,sac,96,phx,106,2012,0
400278368,2013-01-26,sa,108,phx,99,2012,1
400278377,2013-01-27,dal,110,phx,95,2012,1
